,CL,CD,CL/CD,CL3/CD2,gamma,Airspeed,Drag,Power Required,Power Excessive,Rate of Climb
0,1.7,0.20584999999999998,8.258440612096187,115.9431302839834,0.1046185260786621,75.72560255093445,4725.523378830383,357843.10523045843,310304.09476954164,7.907851548663141
1,1.69,0.20364649999999998,8.298694060541184,116.38746605667997,0.10453824093306771,75.94963235839315,4702.64149549711,357163.8926963296,310983.30730367044,7.925160736586912
2,1.68,0.20145599999999997,8.339289969025495,116.83351207498193,0.10445446512896919,76.1756722076511,4679.790016303213,356486.15028255177,311661.0497174483,7.942432459669936
3,1.67,0.1992785,8.380231685806548,117.28123279001936,0.10436894399561863,76.40374504182563,4656.968584752145,355809.8404171944,312337.35958280566,7.959667675402795
4,1.66,0.19711399999999998,8.421522570695132,117.73059039848769,0.10427993220376397,76.6338883708691,4634.178569526528,355135.1231877698,313012.0768122303,7.97686230408334
5,1.65,0.19496249999999998,8.463165993460281,118.18154474422322,0.10418742975340518,76.86613339647974,4611.420491142539,354462.0626194225,313685.13738057757,7.994014714081997
6,1.64,0.19282399999999997,8.505165332116334,118.63405321567903,0.10409318197379439,77.10050495470524,4588.694046821636,353790.628092598,314356.5719074021,8.01112568571361
7,1.63,0.1906985,8.547523971085248,119.08807063913135,0.10399544353567944,77.33704259167872,4566.000630801886,353120.98525795736,315026.2147420427,8.028190997503637
8,1.6199999999999999,0.18858599999999998,8.59024529922688,119.54354916744096,0.10389421443906041,77.57577955501812,4543.340805053277,352453.20473613153,315693.99526386854,8.045208849741808
9,1.6099999999999999,0.18648649999999994,8.633332707729515,120.00043816418713,0.10379124001318932,77.81674273890818,4520.714324349514,351787.2635740032,316359.9364259969,8.06217982736995
10,1.5999999999999999,0.18439999999999998,8.676789587852495,120.45868408298476,0.10368477492881413,78.05997389571982,4498.122612270812,351123.33369360666,317023.8663063934,8.079099549092595
11,1.5899999999999999,0.18232649999999995,8.720619328512313,120.91823034178786,0.10357481918593485,78.30550849523868,4475.566276267695,350461.4930672837,317685.70693271636,8.095966027847002
12,1.5799999999999998,0.18026599999999995,8.764825313703085,121.37901719197399,0.10346137278455145,78.5533827902627,4453.045939912751,349801.8223005915,318345.37769940856,8.11277720946505
13,1.5699999999999998,0.17821849999999997,8.809410919741778,121.8409815819991,0.103346181053916,78.80362670664692,4430.561441415039,349144.3099301342,319002.89006986585,8.129533386082208
14,1.5599999999999998,0.17618399999999995,8.854379512328022,122.30405701540138,0.10322575333552439,79.05629238155683,4408.115047177557,348489.23202120914,319657.9679787909,8.146227522395284
15,1.5499999999999998,0.17416249999999994,8.89973444340774,122.76817340292597,0.10310358028788075,79.31140427535846,4385.705833331972,347836.48838018987,320310.7116198102,8.16286217175867
16,1.5399999999999998,0.17215399999999997,8.94547904782927,123.23325690853476,0.10297791658173298,79.56900913779106,4363.3352953680305,347186.2659883851,320960.934011615,8.179432569103339
17,1.5299999999999998,0.17015849999999996,8.99161663977997,123.6992297890551,0.1028487622170811,79.8291474895725,4341.004145693504,346538.66019941244,321608.53980058763,8.195936284418645
18,1.5199999999999998,0.16817599999999996,9.038150508990581,124.16601022721339,0.10271786252317718,80.09185357690532,4318.712339294833,345893.67631957604,322253.523680424,8.212373182477677
19,1.5099999999999998,0.16620649999999998,9.085083916693993,124.63351215779147,0.10258172684151712,80.35718420329863,4296.462187310275,345251.6034081991,322895.596591801,8.228735896834888
20,1.4999999999999998,0.16424999999999995,9.132420091324203,125.10164508663291,0.10244210050135293,80.62517557347171,4274.25368078282,344612.45345867256,323534.7465413275,8.245024121848305
21,1.4899999999999998,0.16230649999999996,9.180162223940508,125.57031390221783,0.1023007288319367,80.8958648515081,4252.086852482254,343976.2433552788,324170.9566447213,8.261237427235507
22,1.4799999999999998,0.16037599999999996,9.228313463361102,126.03941867951661,0.1021541211747643,81.16931197603422,4229.964048125427,343343.27146970143,324803.92853029864,8.277368209232892
23,1.4699999999999998,0.15845849999999995,9.276876910989314,126.50885447582053,0.1020040228590878,81.44555625139652,4207.8853408336545,342713.56222629425,325433.6377737058,8.293415845405347
24,1.4599999999999997,0.15655399999999994,9.325855615314845,126.97851111824114,0.10185043388490721,81.72464532734314,4185.851594512955,342087.236954465,326059.9630455351,8.309377243770006
25,1.4499999999999997,0.15466249999999993,9.375252566071287,127.44827298255802,0.10169509958147456,82.00662069755798,4163.862956172262,341464.33008343115,326682.8699165689,8.325251526925813
26,1.4399999999999997,0.15278399999999992,9.425070688030164,127.91801876308612,0.10153452929028575,82.29154693319661,4141.921828273502,340845.1545250004,327302.04547499964,8.34103072056574
27,1.4299999999999997,0.15091849999999996,9.475312834410627,128.3876212332238,0.10136872301134077,82.57947527433498,4120.029136216089,340229.8441836962,327917.35581630387,8.35671141224016
28,1.4199999999999997,0.14906599999999992,9.52598177988274,128.85694699633422,0.10120117140314376,82.8704435313504,4098.184380078608,339618.35725036653,328528.84274963354,8.372294667421853
29,1.4099999999999997,0.14722649999999993,9.57708021314098,129.32585622660042,0.10102838380719059,83.16452013380466,4076.3900140396454,339011.01939584035,329136.1806041597,8.38777218665035
30,1.3999999999999997,0.14539999999999995,9.628610729023386,129.7942023994899,0.10085385088198535,83.46174547662146,4054.6456163242738,338407.80042755546,329739.3995724446,8.403144739358934
31,1.3899999999999997,0.14358649999999992,9.680575820150226,130.2618320114513,0.10067408196902397,83.76219076682949,4032.953680561652,337809.03554499225,330338.1644550078,8.41840378325708
32,1.3799999999999997,0.14178599999999994,9.732977868054675,130.7285842884581,0.10048907706830644,84.06591395194073,4011.315279231316,337214.8850979649,330932.31490203517,8.433545231958083
33,1.3699999999999997,0.13999849999999994,9.785819133776435,131.1942908830094,0.10030232683833683,84.37295963423075,3989.730115912904,336625.3380213942,331521.86197860586,8.448569367446632
34,1.3599999999999997,0.13822399999999993,9.83910174788749,131.65877555918436,0.10010859529135904,84.68341095076318,3968.2014474143252,336040.83390680054,332106.3660931995,8.463464987084595
35,1.3499999999999996,0.13646249999999993,9.892827699917563,132.12185386534586,0.09991311841512919,84.99730815353253,3946.7283609813844,335461.2866966211,332685.91330337897,8.478234283980097
36,1.3399999999999996,0.13471399999999994,9.946998827144915,132.5833327940779,0.09971240555114318,85.31473021066127,3925.31346891864,334887.05959306867,333260.1404069314,8.492868002215378
37,1.3299999999999996,0.13297849999999994,10.00161680271623,133.04301042893954,0.09950820202865306,85.63573549137756,3903.9573395401285,334318.25809848047,333828.9419015196,8.507363453147798
38,1.3199999999999996,0.13125599999999993,10.056683123057235,133.5006755776111,0.09929876251840679,85.9603990012985,3882.661951256713,333755.1705171872,334392.02948281285,8.521713289572194
39,1.3099999999999996,0.12954649999999993,10.112199094533626,133.95610739100752,0.09908408702040436,86.28879010925041,3861.428632734176,333198.0048118491,334949.195188151,8.535912211726579
40,1.2999999999999996,0.12784999999999994,10.168165819319517,134.40907496793102,0.09886592086389782,86.62097254737539,3840.258090187196,332646.89060494135,335500.3093950587,8.5499569162859
41,1.2899999999999996,0.12616649999999993,10.224584180428247,134.85933694483595,0.09864251871963514,86.95702694544904,3819.152413791675,332102.1393548594,336045.06064514065,8.563839465982177
42,1.2799999999999996,0.12449599999999994,10.28145482585786,135.3066410702795,0.09841562591686834,87.29702093179344,3798.1124098414593,331563.8985432343,336583.3014567658,8.577556102364062
43,1.2699999999999996,0.12283849999999993,10.338778151800945,135.75072376363877,0.09818349712634539,87.64103921881271,3777.1402515056734,331032.4969171648,337114.70308283524,8.591098447574803
44,1.2599999999999996,0.12119399999999994,10.396554284865589,136.1913096576778,0.09794613234806629,87.9891611588868,3756.237496574134,330508.186437115,337639.01356288505,8.604460080603594
45,1.2499999999999996,0.11956249999999993,10.45478306325144,136.6281111245614,0.09770353158203102,88.34146831899012,3735.4057542530823,329991.2290979221,338155.97090207797,8.61763432472166
46,1.2399999999999995,0.11794399999999994,10.513464016821544,137.06082778492168,0.09745744015749164,88.698036993488,3714.6460533981694,329481.81306202506,338665.386937975,8.630616384759811
47,1.2299999999999995,0.11633849999999993,10.572596346007558,137.48914599960315,0.09720611274519611,89.05896096837003,3693.960756575643,328980.3068385608,339166.8931614393,8.643396869557575
48,1.2199999999999995,0.11474599999999993,10.632178899482337,137.91273834372882,0.09694780401589238,89.42433654049599,3673.3522636465395,328487.0890561209,339660.1109438792,8.655966130068277
49,1.2099999999999995,0.11316649999999993,10.692210150530416,138.33126306275778,0.09668600462808455,89.79423980706461,3652.8211591229638,328002.29913460714,340144.90086539293,8.668320613287282
50,1.1999999999999995,0.11159999999999994,10.752688172043012,138.7443635102324,0.0964172239232685,90.168779876126,3632.3705844342794,327526.4236563697,340620.7763436304,8.680447919052762
51,1.1899999999999995,0.11004649999999992,10.813610610060296,139.15166756695018,0.09614495255994833,90.54803821000712,3612.0012731985876,327059.62930018007,341087.57069982,8.692343799689603
52,1.1799999999999995,0.10850599999999992,10.874974655779408,139.55278704133636,0.09586569987961999,90.93212957109958,3591.7164799737993,326602.4283396312,341544.7716603689,8.70399520031521
53,1.1699999999999995,0.10697849999999993,10.936777015942457,139.94731705084317,0.09558295654078752,91.32114120812723,3571.5170986153053,326155.01728988916,341992.1827101109,8.715397112897831
54,1.1599999999999995,0.10546399999999993,10.999013881514074,140.3348353842575,0.09529148655569478,91.7152016257056,3551.4071009593295,325718.0183194475,342429.18168055255,8.726533681971267
55,1.1499999999999995,0.10396249999999992,11.061680894553328,140.71490184486498,0.09499652591209795,92.1143966895538,3531.3869505988046,325291.578431772,342855.62156822806,8.737401161269828
56,1.1399999999999995,0.10247399999999993,11.12477311317993,141.0870575744934,0.0946945839514929,92.51885382600085,3511.460164676602,324876.2696915394,343270.93030846067,8.747984972182994
57,1.1299999999999994,0.10099849999999992,11.188284974529328,141.45082435854488,0.0943874060031317,92.92868096444421,3491.6285726880046,324472.4376776613,343674.76232233876,8.758276307908735
58,1.1199999999999994,0.09953599999999993,11.25221025558592,141.80570391222247,0.0940732467377623,93.34400497162646,3471.895256612909,324080.6080942417,344066.59190575837,8.768261771298633
59,1.1099999999999994,0.09808649999999991,11.316542031778077,142.15117714826982,0.09375385148463675,93.76494110673755,3452.262236884076,323701.16532644944,344446.03467355063,8.777931566604247
60,1.0999999999999994,0.09664999999999992,11.381272633212626,142.48670342666608,0.09342747491450296,94.19162389972935,3432.732773883677,323334.674385926,344812.5256140741,8.787271294956016
61,1.0899999999999994,0.09522649999999992,11.446393598420611,142.81171978686106,0.09309411702736098,94.62418426279824,3413.30965198804,322981.64145570406,345165.558544296,8.796268056684404
62,1.0799999999999994,0.09381599999999993,11.511895625479665,143.1256401632928,0.09275552315246283,95.06274961953598,3393.9952101284402,322642.5168703443,345504.6831296558,8.80491037537349
63,1.0699999999999994,0.09241849999999992,11.577768520372008,143.42785458510912,0.09240820263130443,95.50747494306923,3374.79355601559,322318.0109891905,345829.1890108096,8.813180148083832
64,1.0599999999999994,0.0910339999999999,11.644001142430305,143.7177283612133,0.09205564612238987,95.95848893213801,3355.7067089798657,322008.5450931457,346138.6549068544,8.821066638808725
65,1.0499999999999994,0.08966249999999992,11.710581346716857,143.99460125197638,0.09169610829646711,96.41594823256388,3336.738457506991,321714.80238459905,346432.397615401,8.828552436681983
66,1.0399999999999994,0.08830399999999992,11.777495923174492,144.25778662920732,0.09132784382428408,96.88001451203161,3317.892696477571,321437.49258411076,346709.7074158893,8.83561945504305
67,1.0299999999999994,0.08695849999999991,11.844730532380392,144.50657062624535,0.0909543433643449,97.35083142923435,3299.1718578300374,321177.12338768586,346970.0766123142,8.8422547556655
68,1.0199999999999994,0.08562599999999991,11.912269637726864,144.74021128034738,0.09057211625814544,97.82857905666778,3280.58063465425,320934.54196904664,347212.65803095343,8.848436749004929
69,1.0099999999999993,0.08430649999999992,11.980096433845555,144.95793766988126,0.09018290783493779,98.31341991804443,3262.1222808882735,320710.39762497775,347436.8023750223,8.854148888252352
70,0.9999999999999993,0.08299999999999992,12.048192771084342,145.15894904920887,0.08978497276546987,98.80553798332626,3243.8012445408876,320505.52707784565,347641.6729221544,8.859369850207809
71,0.9899999999999993,0.08170649999999992,12.116539075838524,145.34241398455853,0.08938005637899374,99.30510791561318,3225.6211057460455,320320.6520009906,347826.5479990095,8.864081243603708
72,0.9799999999999993,0.08042599999999991,12.185114266530729,145.50746949464238,0.08896641334625735,99.81232639635796,3207.5866341023284,320156.6840676168,347990.51593238325,8.868259835177962
73,0.9699999999999993,0.07915849999999991,12.253895665026503,145.65322020027455,0.08854404366726071,100.32738914183302,3189.7022632164644,320014.50020830374,348132.69979169633,8.871883277056481
74,0.9599999999999993,0.07790399999999992,12.322858903265562,145.77873748779956,0.08811469267125585,100.8504912042567,3171.972125790318,319894.94697216386,348252.2530278362,8.874929995612543
75,0.9499999999999993,0.07666249999999991,12.391977824881792,145.88305869174388,0.08767661502899074,101.38185062908673,3154.401541043656,319799.0658582489,348348.13414175116,8.877373449076227
76,0.9399999999999993,0.0754339999999999,12.461224381578605,145.96518630276603,0.08722806541121329,101.92169327324693,3136.9960162296516,319727.94576555607,348419.254234444,8.87918588772793
77,0.9299999999999993,0.07421849999999991,12.530568524020296,146.02408720770632,0.0867707891471756,102.4702376185421,3119.760310547285,319682.58033467695,348464.6196653231,8.880341989432292
78,0.9199999999999993,0.07301599999999991,12.599978086994636,146.05869196932528,0.08630478623687765,103.02771850088969,3102.6999040462683,319664.09230681637,348483.1076931837,8.880813142028128
79,0.9099999999999993,0.0718264999999999,12.66941866859725,146.06789415418237,0.08583005668031943,103.59437975862859,3085.820521268056,319673.66294721223,348473.53705278784,8.880569241916103
80,0.8999999999999992,0.07064999999999991,12.73885350318472,146.0505497180413,0.0853448551482489,104.17048245902096,3069.128603099105,319712.6073136148,348434.59268638527,8.879576775901764
81,0.8899999999999992,0.06948649999999991,12.808243327840666,146.00547645920554,0.08484918164066606,104.75628981523452,3052.630389355812,319782.2337661497,348364.9662338504,8.877802401474272
82,0.8799999999999992,0.06833599999999991,12.877546242097875,145.93145355128468,0.0843430361575709,105.35207547154783,3036.3324079224785,319883.92099615553,348263.27900384454,8.875210983788087
